Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,Keele University,Rural,PG,Artificial Intelligence and Data Science - MSc,0,GBP,,"20,700",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Banking and Finance - MSc,0,GBP,,"21,900",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Business Analytics - MSc,0,GBP,,"19,900",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Child Care Law and Practice - MA,0,GBP,,"17,700",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Marketing MSc,0,GBP,,"19,900",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Cyber Security - MSc,0,GBP,,"20,700",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,International Business - MSc,0,GBP,,"21,900",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,International Law and Human Rights - LLM,0,GBP,,"19,500",Summer,1 Year,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Master of Business Administration - MBA,0,GBP,,"23,100",Summer,12 - 14 Month,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Keele University,Rural,PG,Nursing (Adult) - MSc,0,GBP,,"17,100",Summer,2 Years,Yes,IELTS - 6.0 to 7.0,No,No,0,"For a 3-year Bachelor's degree: 1st class (65% or above) is required, except for universities in Delhi, Calcutta, Pune, Bangalore, and Chennai, where 60% is acceptable. For a 4 or 5-year Bachelor's degree, a minimum of 60% is required. The institution must be recognized by NARIC.",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Business Management BSc,0,GBP,,"33,450",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Law LLB,0,GBP,,"29,472",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Comparative Literature with Film Studies BA,0,GBP,,"24,786",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Economics & Management BSc,0,GBP,,"33,450",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Accounting & Finance BSc,0,GBP,,"33,450",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,International Management BSc,0,GBP,,"24,900",Summer,4 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,Electronic Engineering BEng,0,GBP,,"33,450",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,UG,International Relations BA,0,GBP,,"27,996",Summer,3 Years,Yes,IELTS - 5.5 or above,No,No,,"The Indian High School Leaving Certificate (CBSE and ISC boards) at the end of standard XII will typically be accepted for direct entry into undergraduate programs, provided the overall average score is 80% or higher",0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Advanced Software Engineering MSc,0,GBP,,"35,244",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,"Mental Health, Ethics and Law MSc",0,GBP,,"29,472",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Forensic Mental Health MSc,0,GBP,,"37,368",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Music MMus,0,GBP,,"27,996",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Finance Analytics MSc,0,GBP,,"40,140",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Robotics MSc,0,GBP,,"35,244",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Banking & Finance MSc,0,GBP,,"40,140",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Master of Laws LLM,0,GBP,,"33,450",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Cyber Security MSc,0,GBP,,"35,224",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Data Science MSc,0,GBP,,"35,244",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,Aerospace Medicine MSc,0,GBP,,"40,140",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kings College London,Urban,PG,International Management MSc,0,GBP,,"29,850",Summer,1 Year,Yes,IELTS - 5.5 or above,No,No,,The Indian High School Leaving Certificate (from CBSE and ISC boards) at the end of standard XII is generally accepted for direct entry into undergraduate programs if the overall average score is 80% or higher,0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Architecture BA (Hons),0,GBP,,"18,400",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,International Business with Business Experience BSc (Hons),0,GBP,,"15,500",Summer,4 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Accounting & Finance with Business Experience BSc (Hons),0,GBP,,"15,500",Summer,4 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Forensic Science BSc (Hons),0,GBP,,"17,800",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Computer Science and Artificial Intelligence BSc (Hons),0,GBP,,"17,800",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,International Business BSc (Hons),0,GBP,,"16,200",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Adult Nursing BSc (Hons),0,GBP,,"18,100",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,UG,Aviation Operations with Commercial Pilot Training BSc (Hons),0,GBP,,"17,800",Summer,3 Years,Yes,IELTS - 6.0 - 6.5,No,No,,"Standard XII: 70% for CBSE, CISCE, Tamil Nadu, Maharashtra, and West Bengal boards, or 80% for all other boards",0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Computer Animation MA,0,GBP,,"17,600",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Electronics and Robotics MSc,0,GBP,,"17,600",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Master of Business Administration MBA,0,GBP,,"25,000",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Accounting and Finance MSc,0,GBP,,"19,700",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Artificial Intelligence MSc,0,GBP,,"19,300",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,International Business Management MSc including Professional Placement,0,GBP,,"21,190",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
